egt,att,se,crit_val,method,t_stat,p_value_ptwise,ci_lo,ci_hi
-29,0.009843261142341275,0.039811364426065934,2.9095123004808077,bootstrap,0.2472475205068967,0.806910388676655,-0.06818557930814706,0.0878721015928296
-28,0.019983032764484522,0.04014704849615457,2.9095123004808077,bootstrap,0.49774599909626155,0.6233887319384175,-0.05870373637356135,0.09866980190253039
-27,-0.02781815398241442,0.030757602408726787,2.9095123004808077,bootstrap,-0.9044318088500174,0.37514296659228896,-0.08810194695432132,0.03246563898949248
-26,0.019168077837042975,0.014253175161555253,2.9095123004808077,bootstrap,1.3448286167663588,0.1917931643913224,-0.008767632144946177,0.04710378781903213
-25,-0.05171064704989461,0.016877244671409594,2.9095123004808077,bootstrap,-3.0639270838736805,0.005497255195714077,-0.08478943876412795,-0.018631855335661272
-24,0.02682633838532132,0.051529809730127184,2.9095123004808077,bootstrap,0.5205984366295293,0.6076223991850321,-0.07417023281592956,0.12782290958657222
-23,-0.033388221266537656,0.022239297400787332,2.9095123004808077,bootstrap,-1.5013163709639326,0.14687868435692858,-0.07697644321355604,0.010200000680480735
-22,-0.006533504192949777,0.02616053704165888,2.9095123004808077,bootstrap,-0.24974656225694505,0.8050004426572174,-0.057807214610827176,0.04474020622492762
-21,-0.03204558885120023,0.05111615957366139,2.9095123004808077,bootstrap,-0.6269169890398486,0.5368875988625896,-0.1322314206435788,0.06814024294117835
-20,0.07603574939000535,0.03184484043651147,2.9095123004808077,bootstrap,2.3876944694257944,0.025557876739322555,0.013621009041018109,0.1384504897389926
-19,-0.009751956218464293,0.027765736665303267,2.9095123004808077,bootstrap,-0.35122267188576245,0.7286182780335204,-0.06417180008668194,0.04466788764975335
-18,-0.018858358578132124,0.02690744101213782,2.9095123004808077,bootstrap,-0.7008603519608277,0.49042058386622833,-0.07159597387805822,0.03387925672179396
-17,-0.018321026732219886,0.05130778909468277,2.9095123004808077,bootstrap,-0.35708080693967315,0.7242867863566064,-0.11888244548417502,0.08224039201973525
-16,0.02404697680137151,0.030429175943920327,2.9095123004808077,bootstrap,0.7902605330387211,0.43744829137700414,-0.035593112127944915,0.08368706573068793
-15,-0.04038452399239772,0.02768601312212504,2.9095123004808077,bootstrap,-1.4586615925615078,0.15818049950812116,-0.09464811258726612,0.013879064602470681
-14,-0.0019483304135284995,0.027454690746779288,2.9095123004808077,bootstrap,-0.07096530175839108,0.9440388290568956,-0.055758535483900966,0.05186187465684396
-13,-0.02988723467590288,0.0399008736514047,2.9095123004808077,bootstrap,-0.7490370997139987,0.46142733175428685,-0.10809150998433925,0.048317040632533496
-12,0.004759655172596942,0.03581302166648372,2.9095123004808077,bootstrap,0.1329029205332694,0.8954260937063533,-0.06543257747126376,0.07495188781645763
-11,-0.016294821907304545,0.021460504837223632,2.9095123004808077,bootstrap,-0.7592935036197695,0.45538913308652584,-0.05835663847831046,0.025766994663701373
-10,0.04526629146589194,0.05210981455927795,2.9095123004808077,bootstrap,0.868671129397302,0.39400142930267157,-0.05686706831135375,0.14739965124313764
-9,-0.03520770841886198,0.04410373911671591,2.9095123004808077,bootstrap,-0.7982930500674439,0.43286636079055474,-0.12164944867117551,0.05123403183345156
-8,0.024576548087416307,0.04946363235859713,2.9095123004808077,bootstrap,0.49686096462231866,0.6240031196358384,-0.07237038987996405,0.12152348605479665
-7,0.03268739586224656,0.027709770192404053,2.9095123004808077,bootstrap,1.1796343179781044,0.2502038714533592,-0.02162275573474689,0.08699754745924002
-6,0.02525534710114835,0.05335111626521836,2.9095123004808077,bootstrap,0.4733799190929634,0.640404334909509,-0.07931091931368868,0.12982161351598537
-5,0.005594592875127074,0.03620752964190428,2.9095123004808077,bootstrap,0.15451462528535084,0.8785518653973585,-0.06537086119217173,0.07656004694242588
-4,6.171349618789082e-5,0.03561961777863908,2.9095123004808077,bootstrap,0.0017325704214855475,0.9986325494749964,-0.06975145449302729,0.06987488148540306
-3,4.552522977858513e-4,0.02111109654570226,2.9095123004808077,bootstrap,0.02156459740498559,0.9829812685409858,-0.04092173660593851,0.04183224120151022
-2,-0.07271372532251073,0.07581340731734838,2.9095123004808077,bootstrap,-0.9591143294501637,0.3474758242151844,-0.22130527320977889,0.07587782256475743
-1,-0.03062616547635119,0.08098917637893342,2.9095123004808077,bootstrap,-0.37815133880429913,0.7087858662866446,-0.1893620343166227,0.12810970336392033
0,-0.08022118387013658,0.08379819983595295,2.9095123004808077,bootstrap,-0.9573139283084972,0.348364182065105,-0.24446263751789457,0.08402026977762142
1,0.018775488092593235,0.03425137940203809,2.9095123004808077,bootstrap,0.5481673561875882,0.5888584738131392,-0.04835598195621846,0.08590695814140492
2,0.0750037977278193,0.06714216164984962,2.9095123004808077,bootstrap,1.1170894097656339,0.2754900854861113,-0.05659242095005233,0.20660001640569092
3,0.04722576496112167,0.06190315916995495,2.9095123004808077,bootstrap,0.7628974933486588,0.45327868349731604,-0.07410219754124038,0.16855372746348374
4,-0.00444340745519731,0.04814100331176726,2.9095123004808077,bootstrap,-0.09229985146801446,0.9272590527035485,-0.09879804012588457,0.08991122521548996
5,0.06516537890865004,0.15390889963998283,2.9095123004808077,bootstrap,0.4234022792774305,0.6759348742692086,-0.23649052128590592,0.366821279103206
6,0.07431395980453567,0.16716833036272868,2.9095123004808077,bootstrap,0.4445456842410653,0.6608031341769633,-0.253329947062106,0.4019578666711774
7,0.003629660447933475,0.15458818616635425,2.9095123004808077,bootstrap,0.023479546127978708,0.9814702732913546,-0.2993576168734937,0.3066169377693607
8,-0.03957699957824112,0.2453594598173088,2.9095123004808077,bootstrap,-0.1613021140807434,0.8732639767595124,-0.5204727040863688,0.44131870492988656
9,-0.01724266539988016,0.22897322373399664,2.9095123004808077,bootstrap,-0.07530428719434616,0.9406237797367463,-0.4660219373425454,0.43153660654278503
10,-0.02119681264333602,0.20420607430876425,2.9095123004808077,bootstrap,-0.10380108777413719,0.9182270290102458,-0.4214333637128238,0.3790397384261518
11,-0.0619227756632942,0.17900074610552275,2.9095123004808077,bootstrap,-0.345935852282929,0.7325352933370229,-0.412757791235917,0.2889122399093286
12,-0.08144242540269975,0.17456129508003526,2.9095123004808077,bootstrap,-0.46655488758466707,0.6452073869100117,-0.42357627685423765,0.26069142604883816
13,-0.012833398476522123,0.13528073534946006,2.9095123004808077,bootstrap,-0.09486493729776539,0.9252437572550769,-0.2779787675635583,0.252311970610514
14,-0.024011828775192645,0.13208852768742962,2.9095123004808077,bootstrap,-0.1817858764541121,0.8573433779166911,-0.2829005858134764,0.2348769282630911
15,-0.13204229049435948,0.11195335388168766,2.9095123004808077,bootstrap,-1.1794402393152223,0.2502795742028218,-0.35146683205093465,0.08738225106221573
16,-0.16147123179072542,0.11652590921494169,2.9095123004808077,bootstrap,-1.3857109794601847,0.17912613567019403,-0.38985781711779505,0.0669153535363442
17,-0.030278147027672935,0.22496033457935607,2.9095123004808077,bootstrap,-0.1345932698948407,0.8941043549925267,-0.4711923007532912,0.4106360066979453
18,-0.06440113641563452,0.10610047095193173,2.9095123004808077,bootstrap,-0.6069825688597662,0.5498081335995075,-0.27235423822415883,0.14355196539288978
19,-0.02680145209873322,0.1579361507563093,2.9095123004808077,bootstrap,-0.1696980201834034,0.8667313986434448,-0.3363506194379877,0.28274771524052134
20,-0.06653359900050748,0.1315591829222491,2.9095123004808077,bootstrap,-0.5057313181994186,0.6178580264605753,-0.3243848593636326,0.19131766136261763
21,5.472256869562125e-4,0.1922682593045341,2.9095123004808077,bootstrap,0.0028461571813029247,0.9977536406991918,-0.37629163792013864,0.37738608929405104
22,-0.08147556997047684,0.16638221990401394,2.9095123004808077,bootstrap,-0.4896891628052575,0.6289920169489998,-0.40757872865016737,0.2446275887092137
23,-0.04560145270309514,0.15823145778722286,2.9095123004808077,bootstrap,-0.2881946064379711,0.7757789230255,-0.3557294111873217,0.26452650578113146
24,-0.0943588608581126,0.15814261753103698,2.9095123004808077,bootstrap,-0.596669400894378,0.5565562453970634,-0.4043126956398375,0.21559497392361235
25,-0.10046908753252151,0.2936745967953453,2.9095123004808077,bootstrap,-0.34211024252307387,0.7353743429491648,-0.6760607204257201,0.4751225453606771
26,-0.28152080972652915,0.42808323280350485,2.9095123004808077,bootstrap,-0.6576310122750135,0.5173034280108612,-1.1205485284068737,0.5575069089538155
27,-0.34684411448598584,0.4349785327489405,2.9095123004808077,bootstrap,-0.7973821427324925,0.4333844699563105,-1.1993863727219853,0.5056981437500137
28,-0.3398242584088431,0.4011171719129197,2.9095123004808077,bootstrap,-0.8471944912959675,0.4056164116822516,-1.1259994689387267,0.4463509521210405
29,-0.2576692985928883,0.4704677339359035,2.9095123004808077,bootstrap,-0.5476875033219454,0.589182620671056,-1.1797691129954315,0.6644305158096548
30,-0.37562976789715286,0.41080714318028655,2.9095123004808077,bootstrap,-0.9143700983122979,0.3700092502814333,-1.1807969731223036,0.42953743732799776
31,-0.24612397870207808,0.35595755819063085,2.9095123004808077,bootstrap,-0.691441923450514,0.4962085875783767,-0.943787972780535,0.4515400153763787
