location,location_std,month_date,filings_count,filings_avg,is_state
DALLAS,dallas,2017-09-01,3355,NA,FALSE
DALLAS,dallas,2017-10-01,3393,NA,FALSE
DALLAS,dallas,2017-11-01,3060,NA,FALSE
DALLAS,dallas,2017-12-01,3008,NA,FALSE
DALLAS,dallas,2018-01-01,3797,NA,FALSE
DALLAS,dallas,2018-02-01,3029,NA,FALSE
DALLAS,dallas,2018-03-01,2446,NA,FALSE
DALLAS,dallas,2018-04-01,2886,NA,FALSE
DALLAS,dallas,2018-05-01,3231,NA,FALSE
DALLAS,dallas,2018-06-01,3338,NA,FALSE
DALLAS,dallas,2018-07-01,3472,NA,FALSE
DALLAS,dallas,2018-08-01,3735,NA,FALSE
DALLAS,dallas,2018-09-01,3571,NA,FALSE
DALLAS,dallas,2018-10-01,3747,NA,FALSE
DALLAS,dallas,2018-11-01,3306,NA,FALSE
DALLAS,dallas,2018-12-01,3246,NA,FALSE
DALLAS,dallas,2019-01-01,3946,NA,FALSE
DALLAS,dallas,2019-02-01,3379,NA,FALSE
DALLAS,dallas,2019-03-01,2625,NA,FALSE
DALLAS,dallas,2019-04-01,3320,NA,FALSE
DALLAS,dallas,2019-05-01,3616,NA,FALSE
DALLAS,dallas,2019-06-01,3672,NA,FALSE
DALLAS,dallas,2019-07-01,3907,NA,FALSE
DALLAS,dallas,2019-08-01,3967,NA,FALSE
DALLAS,dallas,2019-09-01,3940,NA,FALSE
DALLAS,dallas,2019-10-01,3821,NA,FALSE
DALLAS,dallas,2019-11-01,3391,NA,FALSE
DALLAS,dallas,2019-12-01,3523,NA,FALSE
"Dallas, TX","dallas, tx",2020-01-01,4309,4261.5,FALSE
"Dallas, TX","dallas, tx",2020-02-01,3939,3985,FALSE
"Dallas, TX","dallas, tx",2020-03-01,1860,3836.5,FALSE
"Dallas, TX","dallas, tx",2020-04-01,43,3744.5,FALSE
"Dallas, TX","dallas, tx",2020-05-01,191,3990.5,FALSE
"Dallas, TX","dallas, tx",2020-06-01,1280,4138,FALSE
"Dallas, TX","dallas, tx",2020-07-01,1021,4300,FALSE
"Dallas, TX","dallas, tx",2020-08-01,1495,4428.5,FALSE
"Dallas, TX","dallas, tx",2020-09-01,1659,4290,FALSE
"Dallas, TX","dallas, tx",2020-10-01,1570,4450.5,FALSE
"Dallas, TX","dallas, tx",2020-11-01,1773,3866,FALSE
"Dallas, TX","dallas, tx",2020-12-01,2059,3967.5,FALSE
"Dallas, TX","dallas, tx",2021-01-01,1966,4261.5,FALSE
"Dallas, TX","dallas, tx",2021-02-01,1196,3896.5,FALSE
"Dallas, TX","dallas, tx",2021-03-01,1807,3836.5,FALSE
"Dallas, TX","dallas, tx",2021-04-01,1752,3744.5,FALSE
"Dallas, TX","dallas, tx",2021-05-01,1656,3990.5,FALSE
"Dallas, TX","dallas, tx",2021-06-01,1755,4138,FALSE
"Dallas, TX","dallas, tx",2021-07-01,1951,4300,FALSE
"Dallas, TX","dallas, tx",2021-08-01,2142,4428.5,FALSE
"Dallas, TX","dallas, tx",2021-09-01,2624,4290,FALSE
"Dallas, TX","dallas, tx",2021-10-01,2828,4450.5,FALSE
"Dallas, TX","dallas, tx",2021-11-01,2609,3866,FALSE
"Dallas, TX","dallas, tx",2021-12-01,2657,3967.5,FALSE
"Dallas, TX","dallas, tx",2022-01-01,3337,4261.5,FALSE
"Dallas, TX","dallas, tx",2022-02-01,3191,3896.5,FALSE
"Dallas, TX","dallas, tx",2022-03-01,3996,3836.5,FALSE
"Dallas, TX","dallas, tx",2022-04-01,3430,3744.5,FALSE
"Dallas, TX","dallas, tx",2022-05-01,3239,3990.5,FALSE
"Dallas, TX","dallas, tx",2022-06-01,3839,4138,FALSE
"Dallas, TX","dallas, tx",2022-07-01,3907,4300,FALSE
"Dallas, TX","dallas, tx",2022-08-01,4368,4428.5,FALSE
"Dallas, TX","dallas, tx",2022-09-01,4064,4290,FALSE
"Dallas, TX","dallas, tx",2022-10-01,3440,4450.5,FALSE
"Dallas, TX","dallas, tx",2022-11-01,3825,3866,FALSE
"Dallas, TX","dallas, tx",2022-12-01,3733,3967.5,FALSE
"Dallas, TX","dallas, tx",2023-01-01,4106,4261.5,FALSE
"Dallas, TX","dallas, tx",2023-02-01,3746,3896.5,FALSE
"Dallas, TX","dallas, tx",2023-03-01,4022,3836.5,FALSE
"Dallas, TX","dallas, tx",2023-04-01,3549,3744.5,FALSE
"Dallas, TX","dallas, tx",2023-05-01,4054,3990.5,FALSE
"Dallas, TX","dallas, tx",2023-06-01,4021,4138,FALSE
"Dallas, TX","dallas, tx",2023-07-01,4114,4300,FALSE
"Dallas, TX","dallas, tx",2023-08-01,4431,4428.5,FALSE
"Dallas, TX","dallas, tx",2023-09-01,4029,4290,FALSE
"Dallas, TX","dallas, tx",2023-10-01,4555,4450.5,FALSE
"Dallas, TX","dallas, tx",2023-11-01,3936,3866,FALSE
"Dallas, TX","dallas, tx",2023-12-01,3810,3967.5,FALSE
"Dallas, TX","dallas, tx",2024-01-01,4417,4261.5,FALSE
"Dallas, TX","dallas, tx",2024-02-01,4224,3985,FALSE
"Dallas, TX","dallas, tx",2024-03-01,3651,3836.5,FALSE
"Dallas, TX","dallas, tx",2024-04-01,3940,3744.5,FALSE
"Dallas, TX","dallas, tx",2024-05-01,3927,3990.5,FALSE
"Dallas, TX","dallas, tx",2024-06-01,4255,4138,FALSE
"Dallas, TX","dallas, tx",2024-07-01,4486,4300,FALSE
"Dallas, TX","dallas, tx",2024-08-01,4426,4428.5,FALSE
"Dallas, TX","dallas, tx",2024-09-01,4551,4290,FALSE
"Dallas, TX","dallas, tx",2024-10-01,4346,4450.5,FALSE
"Dallas, TX","dallas, tx",2024-11-01,3796,3866,FALSE
"Dallas, TX","dallas, tx",2024-12-01,4125,3967.5,FALSE
"Dallas, TX","dallas, tx",2025-01-01,4481,4261.5,FALSE
"Dallas, TX","dallas, tx",2025-02-01,4033,3896.5,FALSE
"Dallas, TX","dallas, tx",2025-03-01,3299,3836.5,FALSE
"Dallas, TX","dallas, tx",2025-04-01,3525,3744.5,FALSE
"Dallas, TX","dallas, tx",2025-05-01,4015,3990.5,FALSE
"Dallas, TX","dallas, tx",2025-06-01,4039,4138,FALSE
"Dallas, TX","dallas, tx",2025-07-01,4360,4300,FALSE
"Dallas, TX","dallas, tx",2025-08-01,4073,4428.5,FALSE
"Dallas, TX","dallas, tx",2025-09-01,0,477.5,FALSE
Fort Lauderdale,fort lauderdale,2020-01-01,1431,1700.5,FALSE
Fort Lauderdale,fort lauderdale,2020-02-01,1257,1491.5,FALSE
Fort Lauderdale,fort lauderdale,2020-03-01,747,1470,FALSE
Fort Lauderdale,fort lauderdale,2020-04-01,111,1325,FALSE
Fort Lauderdale,fort lauderdale,2020-05-01,210,1582,FALSE
Fort Lauderdale,fort lauderdale,2020-06-01,367,1499,FALSE
Fort Lauderdale,fort lauderdale,2020-07-01,273,1608,FALSE
Fort Lauderdale,fort lauderdale,2020-08-01,777,1693.5,FALSE
Fort Lauderdale,fort lauderdale,2020-09-01,1099,1580,FALSE
Fort Lauderdale,fort lauderdale,2020-10-01,1271,1266.5,FALSE
Fort Lauderdale,fort lauderdale,2020-11-01,1034,809.5,FALSE
Fort Lauderdale,fort lauderdale,2020-12-01,623,765.5,FALSE
Fort Lauderdale,fort lauderdale,2021-01-01,903,1700.5,FALSE
Fort Lauderdale,fort lauderdale,2021-02-01,1006,1478.5,FALSE
Fort Lauderdale,fort lauderdale,2021-03-01,972,1470,FALSE
Fort Lauderdale,fort lauderdale,2021-04-01,762,1325,FALSE
Fort Lauderdale,fort lauderdale,2021-05-01,635,1582,FALSE
Fort Lauderdale,fort lauderdale,2021-06-01,761,1499,FALSE
Fort Lauderdale,fort lauderdale,2021-07-01,846,1608,FALSE
Fort Lauderdale,fort lauderdale,2021-08-01,898,1693.5,FALSE
Fort Lauderdale,fort lauderdale,2021-09-01,1093,1580,FALSE
Fort Lauderdale,fort lauderdale,2021-10-01,1227,1266.5,FALSE
Fort Lauderdale,fort lauderdale,2021-11-01,1170,809.5,FALSE
Fort Lauderdale,fort lauderdale,2021-12-01,1150,765.5,FALSE
Fort Lauderdale,fort lauderdale,2022-01-01,1208,1700.5,FALSE
Fort Lauderdale,fort lauderdale,2022-02-01,1139,1478.5,FALSE
Fort Lauderdale,fort lauderdale,2022-03-01,1139,1470,FALSE
Fort Lauderdale,fort lauderdale,2022-04-01,0,1325,FALSE
Fort Lauderdale,fort lauderdale,2022-05-01,0,1582,FALSE
Fort Lauderdale,fort lauderdale,2022-06-01,0,1499,FALSE
Fort Lauderdale,fort lauderdale,2022-07-01,1522,1608,FALSE
Fort Lauderdale,fort lauderdale,2022-08-01,1949,1693.5,FALSE
Fort Lauderdale,fort lauderdale,2022-09-01,1588,1580,FALSE
Fort Lauderdale,fort lauderdale,2022-10-01,1657,1266.5,FALSE
Fort Lauderdale,fort lauderdale,2022-11-01,1463,809.5,FALSE
Fort Lauderdale,fort lauderdale,2022-12-01,1728,765.5,FALSE
Fort Lauderdale,fort lauderdale,2023-01-01,1643,1700.5,FALSE
Fort Lauderdale,fort lauderdale,2023-02-01,1458,1478.5,FALSE
Fort Lauderdale,fort lauderdale,2023-03-01,1587,1470,FALSE
Fort Lauderdale,fort lauderdale,2023-04-01,1240,1325,FALSE
Fort Lauderdale,fort lauderdale,2023-05-01,1609,1582,FALSE
Fort Lauderdale,fort lauderdale,2023-06-01,1513,1499,FALSE
Fort Lauderdale,fort lauderdale,2023-07-01,1571,1608,FALSE
Fort Lauderdale,fort lauderdale,2023-08-01,1708,1693.5,FALSE
Fort Lauderdale,fort lauderdale,2023-09-01,1620,1580,FALSE
Fort Lauderdale,fort lauderdale,2023-10-01,1650,1266.5,FALSE
Fort Lauderdale,fort lauderdale,2023-11-01,1478,809.5,FALSE
Fort Lauderdale,fort lauderdale,2023-12-01,1483,765.5,FALSE
Fort Lauderdale,fort lauderdale,2024-01-01,1758,1700.5,FALSE
Fort Lauderdale,fort lauderdale,2024-02-01,1525,1491.5,FALSE
Fort Lauderdale,fort lauderdale,2024-03-01,1353,1470,FALSE
Fort Lauderdale,fort lauderdale,2024-04-01,1410,1325,FALSE
Fort Lauderdale,fort lauderdale,2024-05-01,1555,1582,FALSE
Fort Lauderdale,fort lauderdale,2024-06-01,1485,1499,FALSE
Fort Lauderdale,fort lauderdale,2024-07-01,1645,1608,FALSE
Fort Lauderdale,fort lauderdale,2024-08-01,1679,1693.5,FALSE
Fort Lauderdale,fort lauderdale,2024-09-01,165,177.5,FALSE
"Fort Worth, TX","fort worth, tx",2020-01-01,3992,4109.5,FALSE
"Fort Worth, TX","fort worth, tx",2020-02-01,3761,3913,FALSE
"Fort Worth, TX","fort worth, tx",2020-03-01,1802,3347.5,FALSE
"Fort Worth, TX","fort worth, tx",2020-04-01,116,3485,FALSE
"Fort Worth, TX","fort worth, tx",2020-05-01,424,3708.5,FALSE
"Fort Worth, TX","fort worth, tx",2020-06-01,879,3934.5,FALSE
"Fort Worth, TX","fort worth, tx",2020-07-01,895,4189.5,FALSE
"Fort Worth, TX","fort worth, tx",2020-08-01,1474,4136.5,FALSE
"Fort Worth, TX","fort worth, tx",2020-09-01,1590,4163,FALSE
"Fort Worth, TX","fort worth, tx",2020-10-01,1375,4060.5,FALSE
"Fort Worth, TX","fort worth, tx",2020-11-01,1390,3882,FALSE
"Fort Worth, TX","fort worth, tx",2020-12-01,1809,3671,FALSE
"Fort Worth, TX","fort worth, tx",2021-01-01,1803,4109.5,FALSE
"Fort Worth, TX","fort worth, tx",2021-02-01,1007,3866.5,FALSE
"Fort Worth, TX","fort worth, tx",2021-03-01,1608,3347.5,FALSE
"Fort Worth, TX","fort worth, tx",2021-04-01,1357,3485,FALSE
"Fort Worth, TX","fort worth, tx",2021-05-01,1483,3708.5,FALSE
"Fort Worth, TX","fort worth, tx",2021-06-01,1557,3934.5,FALSE
"Fort Worth, TX","fort worth, tx",2021-07-01,1655,4189.5,FALSE
"Fort Worth, TX","fort worth, tx",2021-08-01,1802,4136.5,FALSE
"Fort Worth, TX","fort worth, tx",2021-09-01,2252,4163,FALSE
"Fort Worth, TX","fort worth, tx",2021-10-01,2577,4060.5,FALSE
"Fort Worth, TX","fort worth, tx",2021-11-01,2396,3882,FALSE
"Fort Worth, TX","fort worth, tx",2021-12-01,2168,3671,FALSE
"Fort Worth, TX","fort worth, tx",2022-01-01,3168,4109.5,FALSE
"Fort Worth, TX","fort worth, tx",2022-02-01,3268,3866.5,FALSE
"Fort Worth, TX","fort worth, tx",2022-03-01,3310,3347.5,FALSE
"Fort Worth, TX","fort worth, tx",2022-04-01,2902,3485,FALSE
"Fort Worth, TX","fort worth, tx",2022-05-01,3407,3708.5,FALSE
"Fort Worth, TX","fort worth, tx",2022-06-01,3531,3934.5,FALSE
"Fort Worth, TX","fort worth, tx",2022-07-01,3674,4189.5,FALSE
"Fort Worth, TX","fort worth, tx",2022-08-01,4041,4136.5,FALSE
"Fort Worth, TX","fort worth, tx",2022-09-01,3997,4163,FALSE
"Fort Worth, TX","fort worth, tx",2022-10-01,4017,4060.5,FALSE
"Fort Worth, TX","fort worth, tx",2022-11-01,3464,3882,FALSE
"Fort Worth, TX","fort worth, tx",2022-12-01,3628,3671,FALSE
"Fort Worth, TX","fort worth, tx",2023-01-01,3741,4109.5,FALSE
"Fort Worth, TX","fort worth, tx",2023-02-01,3869,3866.5,FALSE
"Fort Worth, TX","fort worth, tx",2023-03-01,3391,3347.5,FALSE
"Fort Worth, TX","fort worth, tx",2023-04-01,3400,3485,FALSE
"Fort Worth, TX","fort worth, tx",2023-05-01,3683,3708.5,FALSE
"Fort Worth, TX","fort worth, tx",2023-06-01,3869,3934.5,FALSE
"Fort Worth, TX","fort worth, tx",2023-07-01,3962,4189.5,FALSE
"Fort Worth, TX","fort worth, tx",2023-08-01,4186,4136.5,FALSE
"Fort Worth, TX","fort worth, tx",2023-09-01,4187,4163,FALSE
"Fort Worth, TX","fort worth, tx",2023-10-01,4284,4060.5,FALSE
"Fort Worth, TX","fort worth, tx",2023-11-01,3971,3882,FALSE
"Fort Worth, TX","fort worth, tx",2023-12-01,3419,3671,FALSE
"Fort Worth, TX","fort worth, tx",2024-01-01,4478,4109.5,FALSE
"Fort Worth, TX","fort worth, tx",2024-02-01,3957,3913,FALSE
"Fort Worth, TX","fort worth, tx",2024-03-01,3303,3347.5,FALSE
"Fort Worth, TX","fort worth, tx",2024-04-01,3570,3485,FALSE
"Fort Worth, TX","fort worth, tx",2024-05-01,3734,3708.5,FALSE
"Fort Worth, TX","fort worth, tx",2024-06-01,4002,3934.5,FALSE
"Fort Worth, TX","fort worth, tx",2024-07-01,4417,4189.5,FALSE
"Fort Worth, TX","fort worth, tx",2024-08-01,4087,4136.5,FALSE
"Fort Worth, TX","fort worth, tx",2024-09-01,4139,4163,FALSE
"Fort Worth, TX","fort worth, tx",2024-10-01,3837,4060.5,FALSE
"Fort Worth, TX","fort worth, tx",2024-11-01,3793,3882,FALSE
"Fort Worth, TX","fort worth, tx",2024-12-01,3923,3671,FALSE
"Fort Worth, TX","fort worth, tx",2025-01-01,4291,4109.5,FALSE
"Fort Worth, TX","fort worth, tx",2025-02-01,3707,3866.5,FALSE
"Fort Worth, TX","fort worth, tx",2025-03-01,3312,3347.5,FALSE
"Fort Worth, TX","fort worth, tx",2025-04-01,3326,3485,FALSE
"Fort Worth, TX","fort worth, tx",2025-05-01,3809,3708.5,FALSE
"Fort Worth, TX","fort worth, tx",2025-06-01,3653,3934.5,FALSE
"Fort Worth, TX","fort worth, tx",2025-07-01,4002,4189.5,FALSE
"Fort Worth, TX","fort worth, tx",2025-08-01,4309,4136.5,FALSE
"Fort Worth, TX","fort worth, tx",2025-09-01,4356,4163,FALSE
"Fort Worth, TX","fort worth, tx",2025-10-01,4142,4060.5,FALSE
"Fort Worth, TX","fort worth, tx",2025-11-01,50,2142,FALSE
FORTLAUDERDALE,fortlauderdale,2012-01-01,1530,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2012-02-01,1183,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2012-03-01,1153,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2012-04-01,1234,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2012-05-01,1528,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2012-06-01,1610,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2012-07-01,1677,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2012-08-01,1849,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2012-09-01,1588,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2012-10-01,1850,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2012-11-01,1490,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2012-12-01,1407,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2013-01-01,1801,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2013-02-01,1430,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2013-03-01,1219,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2013-04-01,1250,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2013-05-01,1547,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2013-06-01,1617,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2013-07-01,1808,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2013-08-01,1826,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2013-09-01,1609,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2013-10-01,1906,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2013-11-01,1286,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2013-12-01,1554,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2014-01-01,1770,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2014-02-01,1322,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2014-03-01,1261,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2014-04-01,1385,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2014-05-01,1540,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2014-06-01,1662,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2014-07-01,1755,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2014-08-01,1690,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2014-09-01,1697,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2014-10-01,1750,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2014-11-01,1234,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2014-12-01,1492,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2015-01-01,1690,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2015-02-01,1192,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2015-03-01,1162,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2015-04-01,1258,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2015-05-01,1349,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2015-06-01,1532,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2015-07-01,1694,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2015-08-01,1513,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2015-09-01,1446,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2015-10-01,1731,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2015-11-01,1312,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2015-12-01,1459,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2016-01-01,1481,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2016-02-01,1268,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2016-03-01,1176,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2016-04-01,1298,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2016-05-01,1338,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2016-06-01,1513,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2016-07-01,1410,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2016-08-01,1663,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2016-09-01,1556,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2016-10-01,1394,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2016-11-01,1440,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2016-12-01,1349,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2017-01-01,1429,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2017-02-01,1264,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2017-03-01,1110,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2017-04-01,950,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2017-05-01,1239,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2017-06-01,1429,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2017-07-01,1391,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2017-08-01,1532,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2017-09-01,775,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2017-10-01,1736,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2017-11-01,1218,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2017-12-01,1309,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2018-01-01,1554,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2018-02-01,1227,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2018-03-01,1044,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2018-04-01,1067,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2018-05-01,1309,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2018-06-01,1316,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2018-07-01,1375,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2018-08-01,1482,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2018-09-01,1213,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2018-10-01,1561,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2018-11-01,1187,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2018-12-01,1216,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2019-01-01,1485,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2019-02-01,1274,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2019-03-01,983,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2019-04-01,981,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2019-05-01,1213,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2019-06-01,1190,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2019-07-01,1334,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2019-08-01,1357,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2019-09-01,1278,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2019-10-01,1395,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2019-11-01,1237,NA,FALSE
FORTLAUDERDALE,fortlauderdale,2019-12-01,1182,NA,FALSE
FORTWORTH,fortworth,2016-01-01,598,NA,FALSE
FORTWORTH,fortworth,2016-02-01,509,NA,FALSE
FORTWORTH,fortworth,2016-03-01,476,NA,FALSE
FORTWORTH,fortworth,2016-04-01,537,NA,FALSE
FORTWORTH,fortworth,2016-05-01,589,NA,FALSE
FORTWORTH,fortworth,2016-06-01,597,NA,FALSE
FORTWORTH,fortworth,2016-07-01,614,NA,FALSE
FORTWORTH,fortworth,2016-08-01,659,NA,FALSE
FORTWORTH,fortworth,2016-09-01,675,NA,FALSE
FORTWORTH,fortworth,2016-10-01,699,NA,FALSE
FORTWORTH,fortworth,2016-11-01,617,NA,FALSE
FORTWORTH,fortworth,2016-12-01,645,NA,FALSE
FORTWORTH,fortworth,2017-01-01,699,NA,FALSE
FORTWORTH,fortworth,2017-02-01,679,NA,FALSE
FORTWORTH,fortworth,2017-03-01,523,NA,FALSE
FORTWORTH,fortworth,2017-04-01,582,NA,FALSE
FORTWORTH,fortworth,2017-05-01,685,NA,FALSE
FORTWORTH,fortworth,2017-06-01,702,NA,FALSE
FORTWORTH,fortworth,2017-07-01,680,NA,FALSE
FORTWORTH,fortworth,2017-08-01,751,NA,FALSE
FORTWORTH,fortworth,2017-09-01,766,NA,FALSE
FORTWORTH,fortworth,2017-10-01,768,NA,FALSE
FORTWORTH,fortworth,2017-11-01,736,NA,FALSE
FORTWORTH,fortworth,2017-12-01,662,NA,FALSE
FORTWORTH,fortworth,2018-01-01,3253,NA,FALSE
FORTWORTH,fortworth,2018-02-01,2767,NA,FALSE
FORTWORTH,fortworth,2018-03-01,2175,NA,FALSE
FORTWORTH,fortworth,2018-04-01,2615,NA,FALSE
FORTWORTH,fortworth,2018-05-01,2881,NA,FALSE
FORTWORTH,fortworth,2018-06-01,3025,NA,FALSE
FORTWORTH,fortworth,2018-07-01,3286,NA,FALSE
FORTWORTH,fortworth,2018-08-01,3337,NA,FALSE
FORTWORTH,fortworth,2018-09-01,3076,NA,FALSE
FORTWORTH,fortworth,2018-10-01,3556,NA,FALSE
FORTWORTH,fortworth,2018-11-01,3051,NA,FALSE
FORTWORTH,fortworth,2018-12-01,3017,NA,FALSE
FORTWORTH,fortworth,2019-01-01,3557,NA,FALSE
FORTWORTH,fortworth,2019-02-01,3025,NA,FALSE
FORTWORTH,fortworth,2019-03-01,2441,NA,FALSE
FORTWORTH,fortworth,2019-04-01,2985,NA,FALSE
FORTWORTH,fortworth,2019-05-01,3505,NA,FALSE
FORTWORTH,fortworth,2019-06-01,3514,NA,FALSE
FORTWORTH,fortworth,2019-07-01,3734,NA,FALSE
FORTWORTH,fortworth,2019-08-01,3714,NA,FALSE
FORTWORTH,fortworth,2019-09-01,3709,NA,FALSE
FORTWORTH,fortworth,2019-10-01,3677,NA,FALSE
FORTWORTH,fortworth,2019-11-01,3371,NA,FALSE
FORTWORTH,fortworth,2019-12-01,3429,NA,FALSE
GAINESVILLE,gainesville,2012-01-01,179,NA,FALSE
GAINESVILLE,gainesville,2012-02-01,125,NA,FALSE
GAINESVILLE,gainesville,2012-03-01,99,NA,FALSE
GAINESVILLE,gainesville,2012-04-01,179,NA,FALSE
GAINESVILLE,gainesville,2012-05-01,158,NA,FALSE
GAINESVILLE,gainesville,2012-06-01,160,NA,FALSE
GAINESVILLE,gainesville,2012-07-01,163,NA,FALSE
GAINESVILLE,gainesville,2012-08-01,156,NA,FALSE
GAINESVILLE,gainesville,2012-09-01,158,NA,FALSE
GAINESVILLE,gainesville,2012-10-01,182,NA,FALSE
GAINESVILLE,gainesville,2012-11-01,157,NA,FALSE
GAINESVILLE,gainesville,2012-12-01,133,NA,FALSE
GAINESVILLE,gainesville,2013-01-01,192,NA,FALSE
GAINESVILLE,gainesville,2013-02-01,137,NA,FALSE
GAINESVILLE,gainesville,2013-03-01,110,NA,FALSE
GAINESVILLE,gainesville,2013-04-01,106,NA,FALSE
GAINESVILLE,gainesville,2013-05-01,144,NA,FALSE
GAINESVILLE,gainesville,2013-06-01,171,NA,FALSE
GAINESVILLE,gainesville,2013-07-01,163,NA,FALSE
GAINESVILLE,gainesville,2013-08-01,151,NA,FALSE
GAINESVILLE,gainesville,2013-09-01,142,NA,FALSE
GAINESVILLE,gainesville,2013-10-01,162,NA,FALSE
GAINESVILLE,gainesville,2013-11-01,118,NA,FALSE
GAINESVILLE,gainesville,2013-12-01,130,NA,FALSE
GAINESVILLE,gainesville,2014-01-01,183,NA,FALSE
GAINESVILLE,gainesville,2014-02-01,109,NA,FALSE
GAINESVILLE,gainesville,2014-03-01,89,NA,FALSE
