state,month,filings_2020,filings_avg
missouri,Jun-22,11,6
missouri,Jul-22,15,7
missouri,Aug-22,11,13
missouri,Sep-22,10,12
missouri,Oct-22,16,15
missouri,Nov-22,9,25
missouri,Dec-22,7,8
missouri,Jan-23,21,16
missouri,Feb-23,11,11
missouri,Mar-23,15,11
missouri,Apr-23,16,11
missouri,May-23,6,8
missouri,Jun-23,8,6
missouri,Jul-23,9,7
missouri,Aug-23,16,13
missouri,Sep-23,6,12
missouri,Oct-23,13,15
missouri,Nov-23,15,25
missouri,Dec-23,8,8
missouri,Jan-24,10,16
missouri,Feb-24,11,11
missouri,Mar-24,7,11
missouri,Apr-24,6,11
missouri,May-24,10,8
missouri,Jun-24,4,6
missouri,Jul-24,5,7
missouri,Aug-24,10,13
missouri,Sep-24,18,12
missouri,Oct-24,17,15
missouri,Nov-24,17,25
missouri,Dec-24,7,8
missouri,Jan-25,16,16
missouri,Feb-25,6,11
missouri,Mar-25,11,11
missouri,Apr-25,14,11
missouri,May-25,8,8
missouri,Jun-25,10,6
missouri,Jul-25,0,7
missouri,Aug-25,2,13
missouri,Sep-25,9,12
missouri,Oct-25,1,1.5
missouri,Jan-20,9,9
missouri,Feb-20,15,10.5
missouri,Mar-20,7,15
missouri,Apr-20,0,5
missouri,May-20,3,7
missouri,Jun-20,5,16.5
missouri,Jul-20,6,9.5
missouri,Aug-20,7,18
missouri,Sep-20,8,10
missouri,Oct-20,6,12
missouri,Nov-20,3,18
missouri,Dec-20,3,7
missouri,Jan-21,13,9
missouri,Feb-21,2,10.5
missouri,Mar-21,6,15
missouri,Apr-21,5,5
missouri,May-21,4,7
missouri,Jun-21,3,16.5
missouri,Jul-21,7,9.5
missouri,Aug-21,11,18
missouri,Sep-21,8,10
missouri,Oct-21,12,12
missouri,Nov-21,6,18
missouri,Dec-21,5,7
missouri,Jan-22,7,9
missouri,Feb-22,9,10.5
missouri,Mar-22,9,15
missouri,Apr-22,7,5
missouri,May-22,8,7
missouri,Jun-22,12,16.5
missouri,Jul-22,14,9.5
missouri,Aug-22,18,18
missouri,Sep-22,12,10
missouri,Oct-22,10,12
missouri,Nov-22,3,18
missouri,Dec-22,8,7
missouri,Jan-23,8,9
missouri,Feb-23,14,10.5
missouri,Mar-23,17,15
missouri,Apr-23,4,5
missouri,May-23,5,7
missouri,Jun-23,17,16.5
missouri,Jul-23,10,9.5
missouri,Aug-23,20,18
missouri,Sep-23,8,10
missouri,Oct-23,18,12
missouri,Nov-23,15,18
missouri,Dec-23,2,7
missouri,Jan-24,10,9
missouri,Feb-24,7,10.5
missouri,Mar-24,12,15
missouri,Apr-24,6,5
missouri,May-24,9,7
missouri,Jun-24,16,16.5
missouri,Jul-24,9,9.5
missouri,Aug-24,16,18
missouri,Sep-24,12,10
missouri,Oct-24,6,12
missouri,Nov-24,9,18
missouri,Dec-24,12,7
missouri,Jan-25,10,9
missouri,Feb-25,14,10.5
missouri,Mar-25,8,15
missouri,Apr-25,11,5
missouri,May-25,18,7
missouri,Jun-25,11,16.5
missouri,Jul-25,0,9.5
missouri,Aug-25,1,18
missouri,Sep-25,8,10
missouri,Oct-25,0,1.5
missouri,Jan-20,7,9
missouri,Feb-20,2,4.5
missouri,Mar-20,5,6.5
missouri,Apr-20,1,3.5
missouri,May-20,0,7
missouri,Jun-20,1,7.5
missouri,Jul-20,4,6
missouri,Aug-20,2,5
missouri,Sep-20,2,3.5
missouri,Oct-20,2,7.5
missouri,Nov-20,3,12.5
missouri,Dec-20,6,5
missouri,Jan-21,8,9
missouri,Feb-21,4,4
missouri,Mar-21,4,6.5
missouri,Apr-21,4,3.5
missouri,May-21,1,7
missouri,Jun-21,1,7.5
missouri,Jul-21,5,6
missouri,Aug-21,7,5
missouri,Sep-21,7,3.5
missouri,Oct-21,6,7.5
missouri,Nov-21,3,12.5
missouri,Dec-21,5,5
missouri,Jan-22,9,9
missouri,Feb-22,14,4
missouri,Mar-22,6,6.5
missouri,Apr-22,2,3.5
missouri,May-22,4,7
missouri,Jun-22,6,7.5
missouri,Jul-22,8,6
missouri,Aug-22,10,5
missouri,Sep-22,4,3.5
missouri,Oct-22,5,7.5
missouri,Nov-22,5,12.5
missouri,Dec-22,8,5
missouri,Jan-23,4,9
missouri,Feb-23,6,4
missouri,Mar-23,8,6.5
missouri,Apr-23,2,3.5
missouri,May-23,4,7
missouri,Jun-23,5,7.5
missouri,Jul-23,6,6
missouri,Aug-23,1,5
missouri,Sep-23,1,3.5
missouri,Oct-23,11,7.5
missouri,Nov-23,5,12.5
missouri,Dec-23,4,5
missouri,Jan-24,14,9
missouri,Feb-24,3,4.5
missouri,Mar-24,4,6.5
missouri,Apr-24,5,3.5
missouri,May-24,10,7
missouri,Jun-24,10,7.5
missouri,Jul-24,6,6
missouri,Aug-24,9,5
missouri,Sep-24,6,3.5
missouri,Oct-24,4,7.5
missouri,Nov-24,9,12.5
missouri,Dec-24,6,5
missouri,Jan-25,6,9
missouri,Feb-25,8,4
missouri,Mar-25,12,6.5
missouri,Apr-25,8,3.5
missouri,May-25,7,7
missouri,Jun-25,8,7.5
missouri,Jul-25,0,6
missouri,Aug-25,0,5
missouri,Sep-25,9,3.5
missouri,Oct-25,1,0.5
missouri,Jan-20,5,1.5
missouri,Feb-20,5,3
missouri,Mar-20,2,3.5
missouri,Apr-20,0,3.5
missouri,May-20,1,3
missouri,Jun-20,2,5
missouri,Jul-20,3,1.5
missouri,Aug-20,3,5
missouri,Sep-20,1,3.5
missouri,Oct-20,2,2
missouri,Nov-20,2,4.5
missouri,Dec-20,0,2
missouri,Jan-21,6,1.5
missouri,Feb-21,3,3
missouri,Mar-21,1,3.5
missouri,Apr-21,2,3.5
missouri,May-21,1,3
missouri,Jun-21,2,5
missouri,Jul-21,1,1.5
missouri,Aug-21,0,5
missouri,Sep-21,4,3.5
missouri,Oct-21,4,2
missouri,Nov-21,3,4.5
missouri,Dec-21,3,2
missouri,Jan-22,1,1.5
missouri,Feb-22,1,3
missouri,Mar-22,2,3.5
missouri,Apr-22,4,3.5
missouri,May-22,1,3
missouri,Jun-22,3,5
missouri,Jul-22,4,1.5
missouri,Aug-22,2,5
missouri,Sep-22,2,3.5
missouri,Oct-22,7,2
missouri,Nov-22,0,4.5
missouri,Dec-22,1,2
missouri,Jan-23,2,1.5
missouri,Feb-23,3,3
missouri,Mar-23,6,3.5
missouri,Apr-23,5,3.5
missouri,May-23,2,3
missouri,Jun-23,6,5
missouri,Jul-23,2,1.5
missouri,Aug-23,3,5
missouri,Sep-23,4,3.5
missouri,Oct-23,2,2
missouri,Nov-23,4,4.5
missouri,Dec-23,1,2
missouri,Jan-24,1,1.5
missouri,Feb-24,3,3
missouri,Mar-24,1,3.5
missouri,Apr-24,2,3.5
missouri,May-24,4,3
missouri,Jun-24,3,5
missouri,Jul-24,1,1.5
missouri,Aug-24,7,5
missouri,Sep-24,3,3.5
missouri,Oct-24,2,2
missouri,Nov-24,2,4.5
missouri,Dec-24,3,2
missouri,Jan-25,4,1.5
missouri,Feb-25,5,3
missouri,Mar-25,4,3.5
missouri,Apr-25,2,3.5
missouri,May-25,3,3
missouri,Jun-25,4,5
missouri,Jul-25,0,1.5
missouri,Aug-25,2,5
missouri,Sep-25,6,3.5
missouri,Oct-25,0,0.5
missouri,Jan-20,0,0
missouri,Feb-20,1,1
missouri,Mar-20,0,1.5
missouri,Apr-20,0,1
missouri,May-20,0,1.5
missouri,Jun-20,0,0.5
missouri,Jul-20,1,0
missouri,Aug-20,0,1
missouri,Sep-20,1,1.5
missouri,Oct-20,0,0.5
missouri,Nov-20,1,0.5
missouri,Dec-20,0,0.5
missouri,Jan-21,2,0
missouri,Feb-21,1,1
missouri,Mar-21,1,1.5
missouri,Apr-21,1,1
missouri,May-21,0,1.5
missouri,Jun-21,1,0.5
missouri,Jul-21,0,0
missouri,Aug-21,0,1
missouri,Sep-21,1,1.5
missouri,Oct-21,1,0.5
missouri,Nov-21,0,0.5
missouri,Dec-21,0,0.5
missouri,Jan-22,2,0
missouri,Feb-22,0,1
missouri,Mar-22,0,1.5
missouri,Apr-22,1,1
missouri,May-22,1,1.5
missouri,Jun-22,0,0.5
missouri,Jul-22,0,0
missouri,Aug-22,0,1
missouri,Sep-22,1,1.5
missouri,Oct-22,2,0.5
missouri,Nov-22,0,0.5
missouri,Dec-22,1,0.5
missouri,Jan-23,0,0
missouri,Feb-23,2,1
missouri,Mar-23,1,1.5
missouri,Apr-23,2,1
missouri,May-23,1,1.5
missouri,Jun-23,1,0.5
missouri,Jul-23,0,0
missouri,Aug-23,0,1
missouri,Sep-23,1,1.5
missouri,Oct-23,1,0.5
missouri,Nov-23,1,0.5
missouri,Dec-23,0,0.5
missouri,Jan-24,0,0
missouri,Feb-24,0,1
missouri,Mar-24,2,1.5
missouri,Apr-24,0,1
missouri,May-24,2,1.5
missouri,Jun-24,0,0.5
missouri,Jul-24,0,0
missouri,Aug-24,2,1
missouri,Sep-24,2,1.5
missouri,Oct-24,0,0.5
missouri,Nov-24,0,0.5
missouri,Dec-24,1,0.5
missouri,Jan-25,2,0
missouri,Feb-25,1,1
missouri,Mar-25,1,1.5
missouri,Apr-25,2,1
missouri,May-25,1,1.5
missouri,Jun-25,1,0.5
missouri,Jul-25,0,0
missouri,Aug-25,0,1
missouri,Sep-25,2,1.5
missouri,Oct-25,0,0
missouri,Jan-20,0,1.5
missouri,Feb-20,0,1.5
missouri,Mar-20,0,1.5
missouri,Apr-20,0,2
missouri,May-20,1,1
missouri,Jun-20,1,0.5
missouri,Jul-20,1,1
missouri,Aug-20,1,1
missouri,Sep-20,0,0.5
missouri,Oct-20,1,1
missouri,Nov-20,0,1
missouri,Dec-20,1,0.5
missouri,Jan-21,0,1.5
missouri,Feb-21,0,1.5
missouri,Mar-21,0,1.5
missouri,Apr-21,1,2
missouri,May-21,0,1
missouri,Jun-21,1,0.5
missouri,Jul-21,0,1
missouri,Aug-21,0,1
missouri,Sep-21,1,0.5
missouri,Oct-21,1,1
missouri,Nov-21,0,1
missouri,Dec-21,0,0.5
missouri,Jan-22,1,1.5
missouri,Feb-22,2,1.5
missouri,Mar-22,4,1.5
missouri,Apr-22,0,2
missouri,May-22,0,1
missouri,Jun-22,0,0.5
missouri,Jul-22,3,1
missouri,Aug-22,0,1
missouri,Sep-22,2,0.5
missouri,Oct-22,0,1
missouri,Nov-22,0,1
missouri,Dec-22,0,0.5
missouri,Jan-23,0,1.5
missouri,Feb-23,2,1.5
missouri,Mar-23,2,1.5
missouri,Apr-23,3,2
missouri,May-23,2,1
missouri,Jun-23,0,0.5
missouri,Jul-23,1,1
missouri,Aug-23,1,1
missouri,Sep-23,0,0.5
missouri,Oct-23,0,1
missouri,Nov-23,2,1
missouri,Dec-23,1,0.5
missouri,Jan-24,3,1.5
missouri,Feb-24,1,1.5
missouri,Mar-24,1,1.5
missouri,Apr-24,1,2
missouri,May-24,0,1
missouri,Jun-24,1,0.5
missouri,Jul-24,1,1
missouri,Aug-24,1,1
missouri,Sep-24,1,0.5
missouri,Oct-24,2,1
missouri,Nov-24,0,1
missouri,Dec-24,0,0.5
missouri,Jan-25,1,1.5
missouri,Feb-25,2,1.5
missouri,Mar-25,1,1.5
missouri,Apr-25,3,2
missouri,May-25,0,1
missouri,Jun-25,0,0.5
missouri,Jul-25,0,1
missouri,Aug-25,0,1
missouri,Sep-25,1,0.5
missouri,Oct-25,0,0
missouri,Jan-20,6,6
missouri,Feb-20,8,7
missouri,Mar-20,5,9.5
missouri,Apr-20,0,5
missouri,May-20,1,3.5
missouri,Jun-20,0,6.5
missouri,Jul-20,5,6
missouri,Aug-20,1,5.5
missouri,Sep-20,6,8
missouri,Oct-20,2,6
missouri,Nov-20,1,3
missouri,Dec-20,3,6
missouri,Jan-21,4,6
missouri,Feb-21,1,6.5
missouri,Mar-21,3,9.5
missouri,Apr-21,1,5
missouri,May-21,4,3.5
missouri,Jun-21,4,6.5
missouri,Jul-21,6,6
missouri,Aug-21,6,5.5
missouri,Sep-21,4,8
missouri,Oct-21,15,6
missouri,Nov-21,6,3
missouri,Dec-21,1,6
missouri,Jan-22,6,6
missouri,Feb-22,4,6.5
missouri,Mar-22,4,9.5
missouri,Apr-22,3,5
missouri,May-22,6,3.5
missouri,Jun-22,6,6.5
missouri,Jul-22,6,6
missouri,Aug-22,4,5.5
missouri,Sep-22,5,8
missouri,Oct-22,5,6
missouri,Nov-22,9,3
missouri,Dec-22,5,6
missouri,Jan-23,7,6
missouri,Feb-23,6,6.5
missouri,Mar-23,14,9.5
missouri,Apr-23,2,5
missouri,May-23,7,3.5
missouri,Jun-23,6,6.5
missouri,Jul-23,8,6
missouri,Aug-23,7,5.5
missouri,Sep-23,10,8
missouri,Oct-23,3,6
missouri,Nov-23,3,3
missouri,Dec-23,6,6
missouri,Jan-24,5,6
missouri,Feb-24,8,7
missouri,Mar-24,5,9.5
missouri,Apr-24,8,5
missouri,May-24,0,3.5
missouri,Jun-24,7,6.5
missouri,Jul-24,4,6
missouri,Aug-24,4,5.5
missouri,Sep-24,6,8
missouri,Oct-24,9,6
missouri,Nov-24,1,3
missouri,Dec-24,6,6
missouri,Jan-25,6,6
missouri,Feb-25,7,6.5
missouri,Mar-25,6,9.5
missouri,Apr-25,0,5
missouri,May-25,3,3.5
missouri,Jun-25,5,6.5
missouri,Jul-25,0,6
missouri,Aug-25,0,5.5
missouri,Sep-25,8,8
missouri,Oct-25,1,0.5
missouri,Jan-20,11,14
missouri,Feb-20,8,9
missouri,Mar-20,2,10.5
missouri,Apr-20,0,5
missouri,May-20,2,9.5
missouri,Jun-20,2,12.5
missouri,Jul-20,6,5.5
missouri,Aug-20,6,12
missouri,Sep-20,8,6.5
missouri,Oct-20,4,11
missouri,Nov-20,10,12
missouri,Dec-20,9,11
missouri,Jan-21,9,14
missouri,Feb-21,0,9
missouri,Mar-21,6,10.5
missouri,Apr-21,8,5
missouri,May-21,8,9.5
missouri,Jun-21,6,12.5
missouri,Jul-21,5,5.5
missouri,Aug-21,4,12
missouri,Sep-21,7,6.5
missouri,Oct-21,10,11
missouri,Nov-21,4,12
missouri,Dec-21,6,11
missouri,Jan-22,6,14
missouri,Feb-22,6,9
missouri,Mar-22,10,10.5
missouri,Apr-22,4,5
missouri,May-22,4,9.5
missouri,Jun-22,4,12.5
missouri,Jul-22,3,5.5
missouri,Aug-22,8,12
missouri,Sep-22,5,6.5
missouri,Oct-22,12,11
missouri,Nov-22,9,12
missouri,Dec-22,6,11
missouri,Jan-23,11,14
missouri,Feb-23,9,9
missouri,Mar-23,12,10.5
missouri,Apr-23,4,5
missouri,May-23,8,9.5
missouri,Jun-23,15,12.5
missouri,Jul-23,7,5.5
missouri,Aug-23,15,12
missouri,Sep-23,8,6.5
missouri,Oct-23,15,11
missouri,Nov-23,5,12
missouri,Dec-23,4,11
missouri,Jan-24,17,14
missouri,Feb-24,9,9
missouri,Mar-24,9,10.5
missouri,Apr-24,6,5
missouri,May-24,10,9.5
missouri,Jun-24,10,12.5
missouri,Jul-24,4,5.5
missouri,Aug-24,9,12
missouri,Sep-24,5,6.5
missouri,Oct-24,7,11
missouri,Nov-24,7,12
missouri,Dec-24,18,11
missouri,Jan-25,20,14
missouri,Feb-25,11,9
missouri,Mar-25,8,10.5
missouri,Apr-25,11,5
missouri,May-25,8,9.5
missouri,Jun-25,5,12.5
missouri,Jul-25,0,5.5
missouri,Aug-25,3,12
missouri,Sep-25,13,6.5
missouri,Oct-25,0,0.5
missouri,Jan-20,5,5
missouri,Feb-20,5,3
missouri,Mar-20,5,6.5
missouri,Apr-20,0,1
missouri,May-20,0,2.5
missouri,Jun-20,0,4.5
missouri,Jul-20,0,6
missouri,Aug-20,1,4
missouri,Sep-20,0,3
missouri,Oct-20,1,5.5
missouri,Nov-20,4,4
missouri,Dec-20,3,5.5
missouri,Jan-21,1,5
missouri,Feb-21,0,3
missouri,Mar-21,2,6.5
missouri,Apr-21,0,1
missouri,May-21,4,2.5
missouri,Jun-21,0,4.5
missouri,Jul-21,2,6
missouri,Aug-21,0,4
missouri,Sep-21,5,3
missouri,Oct-21,0,5.5
missouri,Nov-21,2,4
missouri,Dec-21,2,5.5
missouri,Jan-22,3,5
missouri,Feb-22,2,3
missouri,Mar-22,0,6.5
missouri,Apr-22,2,1
missouri,May-22,1,2.5
missouri,Jun-22,1,4.5
missouri,Jul-22,2,6
missouri,Aug-22,5,4
missouri,Sep-22,1,3
missouri,Oct-22,4,5.5
missouri,Nov-22,2,4
missouri,Dec-22,3,5.5
missouri,Jan-23,4,5
missouri,Feb-23,3,3
missouri,Mar-23,9,6.5
missouri,Apr-23,0,1
missouri,May-23,2,2.5
missouri,Jun-23,2,4.5
missouri,Jul-23,7,6
missouri,Aug-23,3,4
missouri,Sep-23,1,3
missouri,Oct-23,6,5.5
missouri,Nov-23,2,4
missouri,Dec-23,8,5.5
missouri,Jan-24,6,5
missouri,Feb-24,3,3
missouri,Mar-24,4,6.5
missouri,Apr-24,1,1
missouri,May-24,3,2.5
missouri,Jun-24,7,4.5
missouri,Jul-24,5,6
missouri,Aug-24,5,4
missouri,Sep-24,5,3
missouri,Oct-24,5,5.5
missouri,Nov-24,3,4
missouri,Dec-24,2,5.5
missouri,Jan-25,5,5
missouri,Feb-25,3,3
missouri,Mar-25,3,6.5
missouri,Apr-25,4,1
missouri,May-25,11,2.5
missouri,Jun-25,4,4.5
missouri,Jul-25,0,6
missouri,Aug-25,0,4
missouri,Sep-25,6,3
missouri,Oct-25,0,1
missouri,Jan-20,0,0.5
missouri,Feb-20,2,0.5
missouri,Mar-20,1,0.5
missouri,Apr-20,0,0
missouri,May-20,0,1
missouri,Jun-20,0,1
missouri,Jul-20,1,0
missouri,Aug-20,0,0
missouri,Sep-20,1,0
missouri,Oct-20,2,2
missouri,Nov-20,1,0.5
missouri,Dec-20,1,0
missouri,Jan-21,0,0.5
missouri,Feb-21,0,0.5
missouri,Mar-21,0,0.5
missouri,Apr-21,2,0
missouri,May-21,1,1
missouri,Jun-21,0,1
missouri,Jul-21,0,0
missouri,Aug-21,0,0
missouri,Sep-21,0,0
missouri,Oct-21,0,2
missouri,Nov-21,0,0.5
missouri,Dec-21,1,0
missouri,Jan-22,1,0.5
missouri,Feb-22,2,0.5
missouri,Mar-22,0,0.5
missouri,Apr-22,1,0
missouri,May-22,0,1
missouri,Jun-22,1,1
missouri,Jul-22,2,0
missouri,Aug-22,2,0
missouri,Sep-22,2,0
missouri,Oct-22,0,2
missouri,Nov-22,0,0.5
missouri,Dec-22,0,0
missouri,Jan-23,1,0.5
missouri,Feb-23,1,0.5
missouri,Mar-23,0,0.5
missouri,Apr-23,0,0
missouri,May-23,1,1
missouri,Jun-23,2,1
missouri,Jul-23,0,0
missouri,Aug-23,0,0
missouri,Sep-23,0,0
missouri,Oct-23,3,2
missouri,Nov-23,1,0.5
missouri,Dec-23,0,0
missouri,Jan-24,0,0.5
missouri,Feb-24,0,0.5
missouri,Mar-24,1,0.5
missouri,Apr-24,0,0
missouri,May-24,1,1
missouri,Jun-24,0,1
missouri,Jul-24,0,0
missouri,Aug-24,0,0
missouri,Sep-24,0,0
missouri,Oct-24,1,2
missouri,Nov-24,0,0.5
missouri,Dec-24,0,0
missouri,Jan-25,1,0.5
missouri,Feb-25,0,0.5
missouri,Mar-25,1,0.5
missouri,Apr-25,0,0
missouri,May-25,1,1
missouri,Jun-25,0,1
missouri,Jul-25,0,0
missouri,Aug-25,0,0
missouri,Sep-25,0,0
missouri,Oct-25,0,0
missouri,Jan-20,2,1
missouri,Feb-20,3,2
missouri,Mar-20,2,0.5
missouri,Apr-20,2,2.5
missouri,May-20,0,1.5
missouri,Jun-20,0,1
missouri,Jul-20,1,1.5
missouri,Aug-20,1,2
missouri,Sep-20,1,1
missouri,Oct-20,2,2.5
missouri,Nov-20,4,1.5
missouri,Dec-20,5,0.5
missouri,Jan-21,1,1
missouri,Feb-21,1,2
missouri,Mar-21,1,0.5
missouri,Apr-21,0,2.5
missouri,May-21,1,1.5
missouri,Jun-21,0,1
missouri,Jul-21,2,1.5
missouri,Aug-21,0,2
missouri,Sep-21,1,1
missouri,Oct-21,2,2.5
missouri,Nov-21,1,1.5
missouri,Dec-21,2,0.5
missouri,Jan-22,2,1
missouri,Feb-22,2,2
missouri,Mar-22,1,0.5
missouri,Apr-22,0,2.5
missouri,May-22,2,1.5
missouri,Jun-22,1,1
missouri,Jul-22,1,1.5
missouri,Aug-22,4,2
missouri,Sep-22,2,1
missouri,Oct-22,4,2.5
missouri,Nov-22,1,1.5
missouri,Dec-22,0,0.5
missouri,Jan-23,2,1
missouri,Feb-23,3,2
missouri,Mar-23,1,0.5
missouri,Apr-23,3,2.5
missouri,May-23,3,1.5
missouri,Jun-23,2,1
missouri,Jul-23,0,1.5
missouri,Aug-23,3,2
missouri,Sep-23,2,1
missouri,Oct-23,2,2.5
missouri,Nov-23,1,1.5
missouri,Dec-23,1,0.5
missouri,Jan-24,0,1
missouri,Feb-24,1,2
missouri,Mar-24,0,0.5
missouri,Apr-24,2,2.5
missouri,May-24,0,1.5
missouri,Jun-24,0,1
missouri,Jul-24,3,1.5
missouri,Aug-24,1,2
missouri,Sep-24,0,1
missouri,Oct-24,3,2.5
missouri,Nov-24,1,1.5
missouri,Dec-24,0,0.5
missouri,Jan-25,6,1
missouri,Feb-25,2,2
missouri,Mar-25,1,0.5
missouri,Apr-25,1,2.5
missouri,May-25,1,1.5
missouri,Jun-25,4,1
missouri,Jul-25,0,1.5
missouri,Aug-25,1,2
missouri,Sep-25,0,1
missouri,Oct-25,0,0
missouri,Jan-20,3,2
missouri,Feb-20,6,3
missouri,Mar-20,6,3.5
missouri,Apr-20,1,0.5
missouri,May-20,0,4
missouri,Jun-20,0,4
missouri,Jul-20,1,3
missouri,Aug-20,0,1.5
missouri,Sep-20,0,1
missouri,Oct-20,2,2
missouri,Nov-20,3,3
missouri,Dec-20,2,2.5
missouri,Jan-21,4,2
missouri,Feb-21,1,3
missouri,Mar-21,0,3.5
missouri,Apr-21,1,0.5
missouri,May-21,1,4
missouri,Jun-21,3,4
missouri,Jul-21,2,3
missouri,Aug-21,2,1.5
missouri,Sep-21,2,1
missouri,Oct-21,1,2
missouri,Nov-21,3,3
missouri,Dec-21,1,2.5
missouri,Jan-22,1,2
missouri,Feb-22,3,3
missouri,Mar-22,2,3.5
missouri,Apr-22,2,0.5
missouri,May-22,3,4
missouri,Jun-22,4,4
missouri,Jul-22,4,3
missouri,Aug-22,4,1.5
missouri,Sep-22,1,1
missouri,Oct-22,5,2
missouri,Nov-22,3,3
missouri,Dec-22,4,2.5
missouri,Jan-23,4,2
missouri,Feb-23,3,3
missouri,Mar-23,6,3.5
missouri,Apr-23,1,0.5
missouri,May-23,4,4
missouri,Jun-23,5,4
missouri,Jul-23,3,3
missouri,Aug-23,2,1.5
missouri,Sep-23,2,1
missouri,Oct-23,3,2
missouri,Nov-23,2,3
missouri,Dec-23,3,2.5
missouri,Jan-24,0,2
missouri,Feb-24,3,3
missouri,Mar-24,1,3.5
missouri,Apr-24,0,0.5
missouri,May-24,4,4
missouri,Jun-24,3,4
missouri,Jul-24,3,3
missouri,Aug-24,1,1.5
missouri,Sep-24,0,1
missouri,Oct-24,1,2
missouri,Nov-24,2,3
missouri,Dec-24,2,2.5
missouri,Jan-25,5,2
missouri,Feb-25,1,3
missouri,Mar-25,1,3.5
missouri,Apr-25,0,0.5
missouri,May-25,1,4
missouri,Jun-25,2,4
missouri,Jul-25,0,3
missouri,Aug-25,1,1.5
missouri,Sep-25,2,1
missouri,Oct-25,0,0
missouri,Jan-20,1,5
missouri,Feb-20,1,1.5
missouri,Mar-20,3,5
missouri,Apr-20,0,3
missouri,May-20,0,2
missouri,Jun-20,0,3
missouri,Jul-20,1,2.5
missouri,Aug-20,1,2
missouri,Sep-20,2,1.5
missouri,Oct-20,2,1
missouri,Nov-20,0,9
missouri,Dec-20,0,2
missouri,Jan-21,5,5
missouri,Feb-21,0,1.5
missouri,Mar-21,0,5
missouri,Apr-21,0,3
missouri,May-21,1,2
missouri,Jun-21,1,3
missouri,Jul-21,1,2.5
missouri,Aug-21,3,2
missouri,Sep-21,2,1.5
missouri,Oct-21,2,1
missouri,Nov-21,0,9
missouri,Dec-21,0,2
missouri,Jan-22,2,5
missouri,Feb-22,0,1.5
missouri,Mar-22,3,5
missouri,Apr-22,2,3
missouri,May-22,2,2
missouri,Jun-22,0,3
missouri,Jul-22,3,2.5
missouri,Aug-22,1,2
missouri,Sep-22,1,1.5
missouri,Oct-22,4,1
missouri,Nov-22,2,9
missouri,Dec-22,0,2
missouri,Jan-23,4,5
missouri,Feb-23,0,1.5
missouri,Mar-23,7,5
missouri,Apr-23,3,3
missouri,May-23,1,2
missouri,Jun-23,2,3
missouri,Jul-23,1,2.5
missouri,Aug-23,1,2
missouri,Sep-23,3,1.5
missouri,Oct-23,1,1
missouri,Nov-23,1,9
missouri,Dec-23,2,2
missouri,Jan-24,6,5
missouri,Feb-24,3,1.5
missouri,Mar-24,2,5
missouri,Apr-24,3,3
missouri,May-24,3,2
missouri,Jun-24,4,3
missouri,Jul-24,4,2.5
missouri,Aug-24,3,2
missouri,Sep-24,0,1.5
missouri,Oct-24,1,1
missouri,Nov-24,8,9
missouri,Dec-24,2,2
missouri,Jan-25,6,5
missouri,Feb-25,7,1.5
missouri,Mar-25,4,5
missouri,Apr-25,1,3
missouri,May-25,3,2
missouri,Jun-25,3,3
missouri,Jul-25,0,2.5
missouri,Aug-25,0,2
missouri,Sep-25,1,1.5
missouri,Oct-25,0,1
missouri,Jan-20,3,2
missouri,Feb-20,0,3
missouri,Mar-20,3,0.5
missouri,Apr-20,0,2
missouri,May-20,0,2.5
missouri,Jun-20,0,2
missouri,Jul-20,0,2.5
missouri,Aug-20,1,5
missouri,Sep-20,3,1.5
missouri,Oct-20,2,2.5
missouri,Nov-20,1,4
missouri,Dec-20,1,1
missouri,Jan-21,4,2
missouri,Feb-21,0,3
missouri,Mar-21,0,0.5
missouri,Apr-21,1,2
missouri,May-21,1,2.5
missouri,Jun-21,2,2
missouri,Jul-21,2,2.5
missouri,Aug-21,1,5
missouri,Sep-21,0,1.5
missouri,Oct-21,5,2.5
missouri,Nov-21,2,4
missouri,Dec-21,0,1
missouri,Jan-22,0,2
missouri,Feb-22,2,3
missouri,Mar-22,3,0.5
missouri,Apr-22,4,2
missouri,May-22,2,2.5
missouri,Jun-22,5,2
missouri,Jul-22,0,2.5
missouri,Aug-22,1,5
missouri,Sep-22,1,1.5
missouri,Oct-22,1,2.5
missouri,Nov-22,0,4
missouri,Dec-22,2,1
missouri,Jan-23,3,2
missouri,Feb-23,6,3
missouri,Mar-23,1,0.5
missouri,Apr-23,2,2
missouri,May-23,1,2.5
missouri,Jun-23,2,2
missouri,Jul-23,2,2.5
missouri,Aug-23,2,5
missouri,Sep-23,1,1.5
missouri,Oct-23,5,2.5
missouri,Nov-23,1,4
missouri,Dec-23,1,1
missouri,Jan-24,1,2
missouri,Feb-24,0,3
missouri,Mar-24,0,0.5
missouri,Apr-24,2,2
missouri,May-24,4,2.5
missouri,Jun-24,2,2
missouri,Jul-24,3,2.5
missouri,Aug-24,8,5
missouri,Sep-24,2,1.5
missouri,Oct-24,0,2.5
missouri,Nov-24,3,4
missouri,Dec-24,1,1
missouri,Jan-25,2,2
missouri,Feb-25,4,3
missouri,Mar-25,1,0.5
missouri,Apr-25,1,2
missouri,May-25,1,2.5
missouri,Jun-25,1,2
missouri,Jul-25,0,2.5
missouri,Aug-25,0,5
missouri,Sep-25,3,1.5
missouri,Oct-25,0,0.5
missouri,Jan-20,1,1
missouri,Feb-20,1,1.5
missouri,Mar-20,0,7
