"state","month","outcome","treated_state","post_treatment"
"16",2024-04-01,1.95891899194479,FALSE,0
"16",2024-05-01,1.75202682721333,FALSE,0
"16",2024-06-01,1.70550811799423,FALSE,0
"16",2024-07-01,1.92833308181163,FALSE,0
"16",2024-08-01,1.92805596871041,FALSE,0
"16",2024-09-01,1.76451168562094,FALSE,0
"16",2024-10-01,1.9284618277997,FALSE,0
"16",2024-11-01,1.48166986405126,FALSE,0
"16",2024-12-01,1.49045439321201,FALSE,0
"16",2025-01-01,1.99969734310483,FALSE,0
"16",2025-02-01,2.0634256353026,FALSE,0
"16",2025-03-01,2.53501956558725,FALSE,0
"16",2025-04-01,1.70412306284669,FALSE,0
"16",2025-05-01,0.608385791087769,FALSE,0
"18",2016-01-01,8.29802170075744,TRUE,0
"18",2016-02-01,6.24063679442419,TRUE,0
"18",2016-03-01,5.26749784747927,TRUE,0
"18",2016-04-01,7.23765606398737,TRUE,0
"18",2016-05-01,7.87695098330583,TRUE,0
"18",2016-06-01,8.70620548688959,TRUE,0
"18",2016-07-01,8.15959608084002,TRUE,0
"18",2016-08-01,9.25509062142242,TRUE,0
"18",2016-09-01,8.37393829743078,TRUE,0
"18",2016-10-01,7.52518447224896,TRUE,0
"18",2016-11-01,7.51266849677424,TRUE,0
"18",2016-12-01,6.7592732202621,TRUE,0
"18",2017-01-01,8.7697879526636,TRUE,0
"18",2017-02-01,6.9703974501278,TRUE,0
"18",2017-03-01,6.25386711938597,TRUE,0
"18",2017-04-01,6.89683384830545,TRUE,0
"18",2017-05-01,8.1691346664035,TRUE,0
"18",2017-06-01,8.53309230710476,TRUE,0
"18",2017-07-01,8.43291426005674,TRUE,0
"18",2017-08-01,8.64968459256639,TRUE,0
"18",2017-09-01,7.99414993840364,TRUE,0
"18",2017-10-01,7.95758999428608,TRUE,0
"18",2017-11-01,7.20411313937938,TRUE,0
"18",2017-12-01,6.40064671602311,TRUE,0
"18",2018-01-01,9.27431682196652,TRUE,0
"18",2018-02-01,7.27970231148783,TRUE,0
"18",2018-03-01,6.09441819165331,TRUE,0
"18",2018-04-01,7.39847123685405,TRUE,0
"18",2018-05-01,7.92738766574582,TRUE,0
"18",2018-06-01,8.76802053596213,TRUE,0
"18",2018-07-01,9.45268302138969,TRUE,0
"18",2018-08-01,9.31850497664026,TRUE,0
"18",2018-09-01,7.97888913617143,TRUE,0
"18",2018-10-01,8.86420811928888,TRUE,0
"18",2018-11-01,7.32906707747871,TRUE,0
"18",2018-12-01,6.40614825840871,TRUE,0
"18",2019-01-01,8.5189629021974,TRUE,0
"18",2019-02-01,7.41235604759178,TRUE,0
"18",2019-03-01,6.21006770231306,TRUE,0
"18",2019-04-01,7.43231196352615,TRUE,0
"18",2019-05-01,8.28836288957274,TRUE,0
"18",2019-06-01,8.11269763365913,TRUE,0
"18",2019-07-01,9.10729039419729,TRUE,0
"18",2019-08-01,8.93842474626692,TRUE,0
"18",2019-09-01,8.42144211177228,TRUE,1
"18",2019-10-01,8.27870059567034,TRUE,1
"18",2019-11-01,7.02161969752438,TRUE,1
"18",2019-12-01,6.94528983301885,TRUE,1
"18",2020-01-01,8.89361098588268,TRUE,1
"18",2020-02-01,7.50137235686603,TRUE,1
"18",2020-03-01,3.49226132187051,TRUE,1
"18",2020-04-01,0.288688811504249,TRUE,1
"18",2020-05-01,0.58009753600728,TRUE,1
"18",2020-06-01,1.1660571367997,TRUE,1
"18",2020-07-01,1.21890750069165,TRUE,1
"18",2020-08-01,7.05752203969111,TRUE,1
"18",2020-09-01,6.63156906096982,TRUE,1
"18",2020-10-01,5.62875054901519,TRUE,1
