month_date,treated,y_mean,y_se,n_states,ci_lo,ci_hi,group
2021-04-01,TRUE,6.802995679674989,0.3702873809694335,15,6.0772324129749,7.528758946375079,Treated States
2021-05-01,FALSE,6.3656575052748225,0.34629545619901636,21,5.686918411124751,7.0443965994248945,Never-Treated States
2021-05-01,TRUE,6.799195399963231,0.3613599381472392,15,6.0909299211946415,7.50746087873182,Treated States
2021-06-01,FALSE,6.606065271308953,0.34263073949203854,21,5.9345090219045575,7.277621520713349,Never-Treated States
2021-06-01,TRUE,7.039142528542072,0.3466171100310044,15,6.359772992881304,7.718512064202841,Treated States
2021-07-01,FALSE,6.675246905324536,0.3295125131688444,21,6.029402379513601,7.3210914311354705,Never-Treated States
2021-07-01,TRUE,7.0064039484801945,0.3679137976809699,15,6.285292905025494,7.727514991934895,Treated States
2021-08-01,FALSE,6.806459827422987,0.31024543698600887,21,6.19837877093041,7.414540883915564,Never-Treated States
2021-08-01,TRUE,7.105396602242483,0.3504425194002939,15,6.4185292642179075,7.792263940267059,Treated States
2021-09-01,FALSE,6.927278552728028,0.3260214756666882,21,6.2882764604213195,7.566280645034737,Never-Treated States
2021-09-01,TRUE,7.156202712610411,0.34478566539569,15,6.4804228084348585,7.831982616785964,Treated States
2021-10-01,FALSE,6.920265770970609,0.3391135276030168,21,6.255603256868696,7.584928285072522,Never-Treated States
2021-10-01,TRUE,7.265220742686015,0.3269797729894394,15,6.624340387626714,7.906101097745316,Treated States
2021-11-01,FALSE,6.8114858208295495,0.3325229818698954,21,6.159740776364554,7.463230865294545,Never-Treated States
2021-11-01,TRUE,7.233942124854526,0.32446977307905556,15,6.597981369619577,7.869902880089475,Treated States
2021-12-01,FALSE,6.801955242247325,0.33958098557421834,21,6.136376510521857,7.467533973972793,Never-Treated States
2021-12-01,TRUE,7.214569729674114,0.3410641584348975,15,6.546083979141715,7.883055480206513,Treated States
2022-01-01,FALSE,6.960239356012685,0.34307774806703417,21,6.287806969801298,7.632671742224072,Never-Treated States
2022-01-01,TRUE,7.376683502409899,0.34129678837007377,15,6.707741797204555,8.045625207615243,Treated States
2022-02-01,FALSE,6.931636976981407,0.3430632299878831,21,6.259233046205156,7.604040907757658,Never-Treated States
2022-02-01,TRUE,7.321868094687499,0.3556695397453134,15,6.624755796786685,8.018980392588313,Treated States
2022-03-01,FALSE,7.015254896966782,0.34544402052258605,21,6.338184616742514,7.692325177191051,Never-Treated States
2022-03-01,TRUE,7.481956655768356,0.3634689063477374,15,6.769557599326792,8.194355712209921,Treated States
2022-04-01,FALSE,6.947938297958941,0.3387939563742966,21,6.283902143465319,7.6119744524525625,Never-Treated States
2022-04-01,TRUE,7.404478139897765,0.35245809528764954,15,6.713660273133971,8.095296006661558,Treated States
2022-05-01,FALSE,7.036140223108688,0.3414366689982113,21,6.366924351872194,7.7053560943451815,Never-Treated States
2022-05-01,TRUE,7.500730631903359,0.35171511101466163,15,6.811369014314622,8.190092249492096,Treated States
2022-06-01,FALSE,7.111080014836668,0.34676987068943754,21,6.431411068285371,7.7907489613879655,Never-Treated States
2022-06-01,TRUE,7.5720795149416515,0.3663661208614975,15,6.854001918053116,8.290157111830187,Treated States
2022-07-01,FALSE,7.151969462507479,0.3434344010805438,21,6.478838036389613,7.825100888625345,Never-Treated States
2022-07-01,TRUE,7.645674342272835,0.3616185953106836,15,6.936901895463895,8.354446789081774,Treated States
2022-08-01,FALSE,7.280783809082756,0.33066928545022,21,6.632672009600324,7.928895608565187,Never-Treated States
2022-08-01,TRUE,7.703385683991267,0.36939200481613643,15,6.97937735455164,8.427394013430895,Treated States
2022-09-01,FALSE,7.158602967592146,0.3425586650470777,21,6.487187984099874,7.830017951084418,Never-Treated States
2022-09-01,TRUE,7.685729806074536,0.3656609891237306,15,6.969034267392025,8.402425344757049,Treated States
2022-10-01,FALSE,7.274401835732088,0.34493451389630814,20,6.598330188495324,7.950473482968852,Never-Treated States
2022-10-01,TRUE,7.700516338250249,0.3526781707015409,15,7.009267123675229,8.39176555282527,Treated States
2022-11-01,FALSE,7.180363586112173,0.33882044833916297,20,6.516275507367413,7.8444516648569325,Never-Treated States
2022-11-01,TRUE,7.609699929283927,0.3588772141548919,15,6.906300589540339,8.313099269027514,Treated States
2022-12-01,FALSE,7.176581117772905,0.34743159314100264,20,6.49561519521654,7.85754704032927,Never-Treated States
2022-12-01,TRUE,7.617695975824442,0.36704442760818634,15,6.898288897712397,8.337103053936488,Treated States
2023-01-01,FALSE,7.135560302387518,0.3644965938177295,20,6.421146978504768,7.849973626270267,Never-Treated States
