egt,att,se,method,t_stat,p_value,ci_lo,ci_hi
-40,0.11060606060627887,0.03730745399693561,TWFE_SunAb,2.964717469473096,0.0030455843651211972,0.03748479441740021,0.18372732679515752
-39,0.0878787878790065,0.037079170011631746,TWFE_SunAb,2.370031148254907,0.01782871384030216,0.015204950079570692,0.1605526256784423
-38,0.09147727272749416,0.037453892219710266,TWFE_SunAb,2.442396966138378,0.014628491960180245,0.018068992896017128,0.1648855525589712
-37,0.09431818181839773,0.03826356227350245,TWFE_SunAb,2.464960819492574,0.013740073137277,0.0193229778421274,0.16931338579466804
-36,0.05313131313143672,0.04077146433588675,TWFE_SunAb,1.3031494943062647,0.19259071471888728,-0.026779288563860554,0.133041914826734
-35,0.07111111111123593,0.03603400145353881,TWFE_SunAb,1.973444753365083,0.04850628846191491,4.85766043435934e-4,0.1417364561790359
-34,0.06082251082263837,0.033068519283330045,TWFE_SunAb,1.8392873990369205,0.0659390752341918,-0.0039905959947567765,0.1256356176400335
-33,0.05173160173172257,0.04026450638939525,TWFE_SunAb,1.2847941368367919,0.19893067072240037,-0.027185380646774983,0.13064858411022012
-32,0.05337995337979137,0.03734951545976527,TWFE_SunAb,1.4292006930396428,0.1530162964468703,-0.01982375176137048,0.1265836585209532
-31,0.10808080808067243,0.08101568160645362,TWFE_SunAb,1.3340726873803508,0.1822478612150184,-0.05070701005094071,0.2668686262122856
-30,0.12380952380938771,0.10941767859171,TWFE_SunAb,1.1315312607881274,0.2578921317982202,-0.09064518550234311,0.33826423312111853
-29,0.12099567099552017,0.09082532997439283,TWFE_SunAb,1.332179811839203,0.18286888565990173,-0.05701870463825595,0.2990100466292963
-28,0.08722943722928934,0.07398573815791232,TWFE_SunAb,1.179003405265893,0.23845944512856102,-0.05777994492982956,0.23223881938840824
-27,0.08982683982670013,0.07360239824542147,TWFE_SunAb,1.220433599557171,0.22236479479583765,-0.05443120991009999,0.23408488956350026
-26,0.07121212121198527,0.07290334486468852,TWFE_SunAb,0.9768018373389831,0.32872001943267626,-0.07167580907530728,0.2141000514992778
-25,0.12272727272712497,0.07354186874294734,TWFE_SunAb,1.6688081881097767,0.09522528986678322,-0.021412141364823695,0.26686668681907366
-24,0.10745920745918203,0.0771963233570252,TWFE_SunAb,1.3920249409054632,0.16398395878853606,-0.043842806059495476,0.25876122097785953
-23,0.09160839160836742,0.0643551467369844,TWFE_SunAb,1.4234819785706554,0.15466613488787914,-0.03452537821591234,0.21774216143264719
-22,0.09862258953185077,0.060425698064878824,TWFE_SunAb,1.6321299164133793,0.10272241721969332,-0.019809602416003325,0.21705478147970486
-21,0.09311294765857171,0.061982727080761274,TWFE_SunAb,1.5022402537605175,0.1331055674444335,-0.028370965083295827,0.21459686040043924
-20,0.06501377410485117,0.06216579415914614,TWFE_SunAb,1.0458126528298524,0.29570397320474046,-0.05682894351740568,0.186856491727108
-19,0.0344352617078019,0.06027625476725736,TWFE_SunAb,0.5712906656321897,0.5678312919334363,-0.08370402675898322,0.15257455017458704
-18,0.05117845117830042,0.08708852602031625,TWFE_SunAb,0.5876600915987644,0.5567900923421588,-0.11951192328819873,0.22186882564479957
-17,0.04575757575747081,0.07026626266992261,TWFE_SunAb,0.651202640055272,0.5149490937828046,-0.09196176840380874,0.18347691991875034
-16,-0.004848484848609687,0.07788630393312938,TWFE_SunAb,-0.06225080153723094,0.9503658847289407,-0.1575028354464836,0.14780586574926421
-15,-0.013498622589263445,0.06302995202172094,TWFE_SunAb,-0.21416203180055798,0.8304304520446385,-0.137035058499124,0.11003781332059713
-14,0.019559228650381705,0.047906453586645914,TWFE_SunAb,0.4082796196759993,0.6830879165382528,-0.07433569500648395,0.11345415230724736
-13,0.004545454545705765,0.03795419380153527,TWFE_SunAb,0.11976158865273799,0.9046773819326546,-0.06984339836755671,0.07893430745896823
-12,0.016666666666892788,0.02420457155239457,TWFE_SunAb,0.6885751574166553,0.4911263214324465,-0.0307734218370233,0.06410675517080888
-11,0.01590909090933935,0.025070672011968775,TWFE_SunAb,0.6345697834403612,0.5257414505950555,-0.033228523302335763,0.06504670512101447
-10,0.01742424242448201,0.01890792225258163,TWFE_SunAb,0.9215313132622469,0.3568227334319528,-0.019634604213061423,0.054483089062025446
-9,0.011616161616410249,0.024977470719804332,TWFE_SunAb,0.46506556835636426,0.6419071106541256,-0.03733878141930996,0.06057110465213046
-8,0.03232323232346859,0.018363463145283823,TWFE_SunAb,1.7601926209528713,0.07844339938901529,-0.0036684940727163134,0.0683149587196535
-7,0.0442890442891333,0.010282108972608757,TWFE_SunAb,4.30738911706908,1.6873051463226905e-5,0.024136481017704006,0.0644416075605626
-6,0.04265734265741198,0.008808640158840853,TWFE_SunAb,4.842670592531657,1.3242478388864406e-6,0.025392725193310733,0.059921960121513226
